x,y,state
29.000000000000007,-140.20000000000013,CA
28.712500000000006,-140.21250000000015,CA
28.500000000000007,-140.30000000000013,CA
19.200000000000006,-145.80000000000013,CA
18.837500000000006,-146.17500000000013,CA
18.700000000000006,-146.70000000000013,CA
18.700000000000006,-157.10000000000014,CA
9.900000000000006,-162.10000000000014,CA
9.537500000000005,-162.47500000000014,CA
9.400000000000006,-163.00000000000014,CA
9.400000000000006,-173.40000000000015,CA
0.7000000000000064,-178.40000000000015,CA
0.33750000000000635,-178.77500000000015,CA
0.2000000000000064,-179.30000000000015,CA
0.2000000000000064,-190.10000000000016,CA
0.33750000000000635,-190.62500000000017,CA
0.7000000000000064,-191.00000000000017,CA
9.400000000000006,-196.00000000000017,CA
9.400000000000006,-205.70000000000016,CA
0.7000000000000064,-210.70000000000016,CA
0.33750000000000635,-211.07500000000016,CA
0.2000000000000064,-211.60000000000016,CA
0.2000000000000064,-222.40000000000018,CA
0.33750000000000635,-222.92500000000018,CA
0.7000000000000064,-223.30000000000018,CA
9.500000000000007,-228.30000000000018,CA
9.500000000000007,-237.90000000000018,CA
0.6,-243,CA
0.23749999999999996,-243.375,CA
0.09999999999999998,-243.9,CA
0.09999999999999998,-254.70000000000002,CA
0.23749999999999996,-255.22500000000002,CA
0.6,-255.60000000000002,CA
9.4,-260.6,CA
9.4,-270.20000000000005,CA
0.5999999999999996,-275.40000000000003,CA
0.23749999999999963,-275.775,CA
0.09999999999999964,-276.3,CA
0.09999999999999964,-287.1,CA
0.23749999999999963,-287.625,CA
0.5999999999999996,-288,CA
9.4,-293,CA
9.4,-303.2,CA
9.5375,-303.725,CA
9.9,-304.09999999999997,CA
18.8,-309.09999999999997,CA
18.8,-318.99999999999994,CA
18.9375,-319.525,CA
19.3,-319.8999999999999,CA
28.1,-325.0999999999999,CA
28.1,-334.69999999999993,CA
19.3,-339.69999999999993,CA
18.9375,-340.07499999999993,CA
18.8,-340.5999999999999,CA
18.8,-351.3999999999999,CA
18.9375,-351.92499999999995,CA
19.3,-352.2999999999999,CA
28.1,-357.2999999999999,CA
28.1,-367.4999999999999,CA
28.237500000000004,-368.02499999999986,CA
28.6,-368.39999999999986,CA
37.400000000000006,-373.59999999999985,CA
37.400000000000006,-383.79999999999984,CA
37.53750000000001,-384.3249999999998,CA
37.900000000000006,-384.6999999999998,CA
47.2,-389.99999999999983,CA
47.45,-390.08749999999986,CA
47.7,-390.09999999999985,CA
47.95,-390.08749999999986,CA
48.2,-389.99999999999983,CA
57.1,-384.99999999999983,CA
65.9,-389.99999999999983,CA
66.15,-390.08749999999986,CA
66.4,-390.09999999999985,CA
66.65,-390.08749999999986,CA
66.9,-389.99999999999983,CA
75.7,-384.99999999999983,CA
84.5,-389.99999999999983,CA
84.75,-390.08749999999986,CA
85,-390.09999999999985,CA
85.25,-390.08749999999986,CA
85.5,-389.99999999999983,CA
94.4,-384.99999999999983,CA
103.2,-389.99999999999983,CA
103.45,-390.08749999999986,CA
103.7,-390.09999999999985,CA
103.95,-390.08749999999986,CA
104.2,-389.99999999999983,CA
113.5,-384.6999999999998,CA
113.86250000000001,-384.3249999999998,CA
114,-383.79999999999984,CA
114,-373,CA
113.86250000000001,-372.475,CA
113.5,-372.1,CA
113.5,-372.1,CA
177,-371.1,AZ
168.2,-366,AZ
168.29999999999998,-356.8,AZ
177.1,-351.7,AZ
177.4625,-351.32500000000005,AZ
177.6,-350.8,AZ
177.6,-340.1,AZ
177.4625,-339.57500000000005,AZ
177.1,-339.20000000000005,AZ
168.29999999999998,-334.00000000000006,AZ
168.29999999999998,-323.6000000000001,AZ
168.1625,-323.07500000000005,AZ
167.79999999999998,-322.7000000000001,AZ
158.49999999999997,-317.2000000000001,AZ
158.24999999999997,-317.11250000000007,AZ
157.99999999999997,-317.1000000000001,AZ
157.74999999999997,-317.11250000000007,AZ
157.49999999999997,-317.2000000000001,AZ
148.59999999999997,-322.3000000000001,AZ
139.89999999999998,-317.2000000000001,AZ
139.64999999999998,-317.11250000000007,AZ
139.39999999999998,-317.1000000000001,AZ
139.14999999999998,-317.11250000000007,AZ
138.89999999999998,-317.2000000000001,AZ
129.59999999999997,-322.6000000000001,AZ
129.23749999999995,-322.975,AZ
129.09999999999997,-323.50000000000006,AZ
128.99999999999997,-333.70000000000005,AZ
120.19999999999997,-338.80000000000007,AZ
119.83749999999998,-339.17500000000007,AZ
119.69999999999997,-339.70000000000005,AZ
119.69999999999997,-350.40000000000003,AZ
119.83749999999998,-350.92500000000007,AZ
120.19999999999997,-351.3,AZ
128.99999999999997,-356.40000000000003,AZ
129.09999999999997,-367.00000000000006,AZ
129.23749999999995,-367.5250000000001,AZ
129.59999999999997,-367.90000000000003,AZ
138.29999999999995,-373.00000000000006,AZ
138.29999999999995,-383.1000000000001,AZ
138.43749999999994,-383.6250000000001,AZ
138.79999999999995,-384.00000000000006,AZ
148.09999999999997,-389.50000000000006,AZ
148.34999999999997,-389.5875000000001,AZ
148.59999999999997,-389.6000000000001,AZ
148.84999999999997,-389.5875000000001,AZ
149.09999999999997,-389.50000000000006,AZ
158.29999999999995,-384.20000000000005,AZ
166.69999999999996,-389.1,AZ
166.94999999999996,-389.18750000000006,AZ
167.19999999999996,-389.20000000000005,AZ
167.44999999999996,-389.18750000000006,AZ
167.69999999999996,-389.1,AZ
176.99999999999997,-383.70000000000005,AZ
177.36249999999998,-383.32500000000005,AZ
177.49999999999997,-382.80000000000007,AZ
177.49999999999997,-372.1000000000001,AZ
177.3625,-371.52500000000003,AZ
177,-371.1,AZ
177,-371.1,AZ
404,-374.8,AR
403.7125,-374.7875,AR
403.5,-374.7,AR
395.1,-369.7,AR
386.5,-374.7,AR
386.25,-374.7875,AR
386,-374.8,AR
385.7125,-374.7875,AR
385.5,-374.7,AR
376.2,-369.2,AR
375.8375,-368.82500000000005,AR
375.7,-368.3,AR
375.7,-358.1,AR
366.9,-353.1,AR
366.5375,-352.725,AR
366.4,-352.20000000000005,AR
366.4,-341.40000000000003,AR
366.5375,-340.875,AR
366.9,-340.50000000000006,AR
376.2,-335.20000000000005,AR
376.45,-335.1125,AR
376.7,-335.1,AR
376.95,-335.1125,AR
377.2,-335.20000000000005,AR
385.7,-340.1,AR
394.2,-335.20000000000005,AR
394.45,-335.1125,AR
394.7,-335.1,AR
394.95,-335.1125,AR
395.2,-335.20000000000005,AR
404.5,-340.50000000000006,AR
404.86249999999995,-340.875,AR
405,-341.40000000000003,AR
405,-351.6,AR
413.9,-356.6,AR
414.26249999999993,-356.975,AR
414.4,-357.5,AR
414.4,-368.3,AR
414.26249999999993,-368.82500000000005,AR
413.9,-369.2,AR
404.5,-374.7,AR
404.2875,-374.7875,AR
404,-374.8,AR
404,-374.8,AR
486.8,-407.7,AL
487.1625,-407.32500000000005,AL
487.3,-406.8,AL
487.3,-396,AL
487.1625,-395.475,AL
486.8,-395.1,AL
478,-390.1,AL
478,-379.90000000000003,AL
477.86249999999995,-379.375,AL
477.5,-379.00000000000006,AL
468.2,-373.70000000000005,AL
467.95,-373.6125,AL
467.7,-373.6,AL
467.45,-373.6125,AL
467.2,-373.70000000000005,AL
457.9,-379.00000000000006,AL
457.5375,-379.375,AL
457.4,-379.90000000000003,AL
457.4,-390.1,AL
448.5,-395.1,AL
448.13750000000005,-395.475,AL
448,-396,AL
448,-406.8,AL
448.13750000000005,-407.32500000000005,AL
448.5,-407.7,AL
457.4,-412.7,AL
457.4,-422.3,AL
448.5,-427.5,AL
448.13750000000005,-427.875,AL
448,-428.4,AL
448,-439.2,AL
448.13750000000005,-439.725,AL
448.5,-440.09999999999997,AL
457.4,-445.09999999999997,AL
457.4,-455.29999999999995,AL
457.5375,-455.82499999999993,AL
457.9,-456.19999999999993,AL
467.2,-461.49999999999994,AL
467.45,-461.5875,AL
467.7,-461.59999999999997,AL
467.95,-461.5875,AL
468.2,-461.49999999999994,AL
477.5,-456.19999999999993,AL
477.86249999999995,-455.82499999999993,AL
478,-455.29999999999995,AL
478,-445.09999999999997,AL
486.8,-440.09999999999997,AL
487.1625,-439.725,AL
487.3,-439.2,AL
487.3,-428.4,AL
487.1625,-427.875,AL
486.8,-427.5,AL
478,-422.3,AL
478,-412.7,AL
486.8,-407.7,AL
486.8,-407.7,AL
60.3,-480.3,AK
60.05,-480.2875,AK
59.8,-480.2,AK
50.5,-474.9,AK
50.1375,-474.525,AK
50,-474,AK
50,-463.2,AK
50.1375,-462.675,AK
50.5,-462.3,AK
59.8,-456.8,AK
60.05,-456.7125,AK
60.3,-456.7,AK
60.5875,-456.7125,AK
60.8,-456.8,AK
70.1,-462.3,AK
70.4625,-462.675,AK
70.6,-463.2,AK
70.6,-474,AK
70.4625,-474.525,AK
70.1,-474.9,AK
60.8,-480.2,AK
60.5875,-480.2875,AK
60.3,-480.3,AK
60.3,-480.3,AK
